time,voltage,current,soc,temperature,power,remaining_distance
439.191386484689,14.460910642317,0.644828084258242,83.9070899086467,25.0225792525169,9.32480130611489,167.814179817293
439.853618241733,14.4579042344181,0.707359432100572,83.8822159776798,25.0226113475181,10.2269349286225,167.76443195536
440,14.4571582880224,0.72285791440112,83.876400485183,25.0226191559535,10.4504712882467,167.752800970366
440.146381758267,14.4581431486738,0.702345064120543,83.8706053819084,25.0226267260215,10.1546054768193,167.741210763817
440.48937894919,14.4602477221636,0.658555739544138,83.8576391276645,25.0226424992195,9.52287913266092,167.715278255329
440.832376140112,14.4621073341923,0.619906472385745,83.8454583235703,25.0226566414575,8.96515394080316,167.690916647141
441.175373331035,14.4637623496142,0.585541414308809,83.8339731780441,25.0226697992656,8.46913186241964,167.667946356088
441.722423886975,14.4660567769614,0.537976789259692,83.8169003653255,25.0226886599528,7.78240277811812,167.633800730651
442.427636689485,14.4685234252398,0.486985134594543,83.7968221355814,25.0227095791137,7.04595582762468,167.593644271163
443.132849491996,14.470570840912,0.444818859217806,83.7785687993074,25.0227273689651,6.43678281368491,167.557137598615
443.838062294506,14.4722992518427,0.409373698987919,83.7618358124225,25.022742723087,5.92457867758693,167.523671624845
444.543275097016,14.4737793567995,0.379162532903405,83.7463889833677,25.0227561727513,5.48791484160913,167.492777966735
445,14.4746303476616,0.36186575869154,83.736987703518,25.0227640295022,5.23787309253614,167.473975407036
445.456724902984,14.4733715904578,0.388446231623056,83.7274686432129,25.0227724491841,5.62212665319351,167.454937286426
445.841895630408,14.47215282016,0.414097878183526,83.7188820738083,25.0227802985163,5.99288777557599,167.437764147617
446.189955283161,14.4709010060605,0.44037669279089,83.7106207370734,25.0227881332255,6.37264752675328,167.421241474147
446.682364906451,14.4688270896723,0.483812009807934,83.6979796423262,25.0228004060218,7.00019231381781,167.395959284652
447.382934691143,14.4650444492785,0.562786189752634,83.6776125569006,25.022821901003,8.14072725021192,167.355225113801
447.852815274119,14.4617227223104,0.631976413744882,83.6620182305492,25.0228399580285,9.13946766261861,167.324036461098
448.322695857094,14.4574630496494,0.720572408790223,83.6443644408482,25.0228626372018,10.4176489746815,167.288728881696
448.658813081955,14.4535984710948,0.80087899388,83.6301592735363,25.0228827529488,11.5755834014759,167.260318547073
448.994930306817,14.4487618782118,0.901330350344819,83.614266443511,25.0229076616416,13.0231076057375,167.228532887022
449.245092391731,14.4442922560809,0.99413500821199,83.6010949555671,25.0229303613762,14.3595766006154,167.202189911134
449.495254476645,14.438796014974,1.10824322857481,83.5864856410395,25.022958112582,16.0016979123678,167.172971282079
449.696860073822,14.4333545922483,1.22121547841129,83.5734403101028,25.0229853555574,17.6262360334523,167.146880620206
449.898465671,14.4266790089163,1.35982509046287,83.5589860816243,25.0230186739925,19.6177600883785,167.117972163249
450,14.4227089250567,1.44227089250567,83.5510830556402,25.0230382632996,20.8014532736911,167.10216611128
450.101534329,14.4247356890126,1.39983420093779,83.5430671880399,25.0230577890005,20.1922383569677,167.08613437608
450.293591739956,14.4282605763398,1.32603242353557,83.528524885637,25.0230910212575,19.1323413394466,167.057049771274
450.485649150912,14.4314321251962,1.25962290669736,83.5147306004051,25.0231210947833,18.1781624813453,167.02946120081
450.677706561867,14.4343004566092,1.19954943173883,83.501611092838,25.0231492224338,17.3146569102731,167.003222185676
450.981134110598,14.438313345616,1.11549729052707,83.4820986219454,25.023189409868,16.1058994168154,166.964197243891
451.355892646715,14.4425554834573,1.0266510623333,83.4597989446992,25.023232523179,14.8274649298991,166.919597889398
451.730651182831,14.4461731434031,0.950906799472066,83.4392126477721,25.0232695638645,13.7369642684128,166.878425295544
